,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Distance_m,Bath_AbvGr,Branch_Number
976,160000,-93.600636,41.9928219,Mitchell,13383,OneFam,Average,7,1404,False,True,Normal,1969,2000,3,4731.958830964247,2,Branch_4
977,80000,-93.603111,41.99217,Meadow_Village,1477,TwnhsE,Below_Average,3,630,False,True,Normal,1970,1970,1,4871.6611059101815,1,Branch_4
978,97000,-93.601975,41.992539,Meadow_Village,1533,Twnhs,Above_Average,6,1344,True,False,Normal,1970,2008,3,4799.567707571457,2,Branch_4
979,88000,-93.60176,41.991786,Meadow_Village,2217,TwnhsE,Below_Average,6,1092,True,True,Normal,1970,1970,3,4871.775089624731,2,Branch_4
980,131900,-93.601127,41.991365,Mitchell,7689,OneFam,Very_Good,4,796,False,True,Normal,1972,1972,2,4898.100255986808,1,Branch_4
981,131250,-93.606688,41.987535,Mitchell,7706,OneFam,Average,5,1091,False,True,Normal,1993,1996,2,5459.9969152050035,1,Branch_4
982,165500,-93.604928,41.988776,Mitchell,9101,OneFam,Above_Average,4,1110,False,True,Normal,1978,1978,1,5277.593671380694,1,Branch_4
983,112000,-93.603867,41.988222,Mitchell,8780,OneFam,Average,5,833,False,False,Normal,1985,1985,3,5303.60261433959,1,Branch_4
984,149000,-93.602777,41.987659,Mitchell,7669,OneFam,Above_Average,5,883,False,True,Normal,1992,1993,2,5331.794140432063,1,Branch_4
985,143000,-93.609453,41.986502,Mitchell,14115,OneFam,Average,5,1362,True,True,Normal,1993,1995,1,5655.9388922680155,2,Branch_4
986,130000,-93.606925,41.986509,Mitchell,10429,OneFam,Average,6,1287,True,True,Normal,1992,1992,3,5572.892768797876,2,Branch_4
987,196000,-93.599866,41.991493,Mitchell,9819,OneFam,Average,5,1567,False,True,Normal,1977,1977,2,4850.997536825997,2,Branch_4
988,173000,-93.600191,41.99095,Mitchell,10457,OneFam,Good,7,1632,True,True,Normal,1969,1969,4,4916.711876901744,2,Branch_4
989,176500,-93.6188286,42.0525525,North_Ames,11029,OneFam,Very_Good,6,1414,False,True,Normal,1958,2002,3,3776.1321550043804,1,Branch_2
990,237500,-93.6163289,42.051446,North_Ames,12925,OneFam,Good,7,2117,False,True,Normal,1970,1970,4,3536.225033997625,3,Branch_2
991,206900,-93.617424,42.049587,North_Ames,11075,OneFam,Average,9,2112,True,True,Normal,1969,1969,4,3497.2791151934016,3,Branch_2
992,187500,-93.639062,42.05996,Gilbert,8702,OneFam,Average,7,1604,True,True,Normal,1997,1998,3,5626.861319772837,3,Branch_1
993,165000,-93.637796,42.061231,Gilbert,8139,OneFam,Average,7,1470,True,True,Normal,1995,1996,3,5616.06125915779,3,Branch_1
994,195500,-93.638775,42.060771,Gilbert,9535,OneFam,Average,7,1604,True,True,Normal,1998,1998,3,5655.412528444147,3,Branch_1
995,192000,-93.638778,42.060822,Gilbert,9042,OneFam,Average,7,1638,True,True,Normal,1998,1998,3,5658.713562349059,3,Branch_1
996,173000,-93.637482,42.060369,Gilbert,15038,OneFam,Average,7,1636,True,True,Normal,1996,1996,3,5541.400539149719,3,Branch_1
997,177900,-93.636718,42.060639,Gilbert,14137,OneFam,Average,7,1384,False,True,Normal,1996,1997,3,5505.323019423619,2,Branch_1
998,175000,-93.636948,42.0623,Gilbert,21872,OneFam,Average,6,1446,True,True,Normal,1996,1997,3,5625.855707523076,3,Branch_1
999,286000,-93.633876,42.062976,Stone_Brook,4923,TwnhsE,Average,5,1593,False,True,Normal,2001,2002,0,5465.928982067894,2,Branch_1
1000,247900,-93.633781,42.061374,Stone_Brook,6264,OneFam,Average,6,1682,False,True,Normal,1997,1997,1,5352.986403873106,2,Branch_1
1001,180000,-93.633905,42.060865,Stone_Brook,5395,TwnhsE,Average,5,1337,False,True,Normal,1993,1993,2,5328.228436525908,2,Branch_1
1002,180000,-93.633797,42.06076,Stone_Brook,5070,TwnhsE,Average,5,1280,False,True,Normal,1992,1992,2,5314.1773631577835,2,Branch_1
1003,181000,-93.639151,42.059408,Gilbert,10839,OneFam,Average,7,1604,True,True,Normal,1997,1998,3,5600.731183092184,3,Branch_1
1005,188000,-93.637763,42.059411,Gilbert,8000,OneFam,Average,8,1658,True,True,Normal,1995,1996,3,5503.381643470467,3,Branch_1
1006,194500,-93.636798,42.058445,Gilbert,10832,OneFam,Average,7,1895,True,True,Normal,1994,1996,3,5378.805036943353,3,Branch_1
1007,185000,-93.637279,42.05701,Gilbert,14067,OneFam,Average,7,1709,True,True,Normal,1991,1991,3,5331.179094754769,3,Branch_1
1008,189000,-93.632013,42.059518,Stone_Brook,4671,TwnhsE,Average,5,1228,False,True,Normal,1988,1989,2,5113.924097478318,2,Branch_1
1009,188500,-93.631581,42.059636,Stone_Brook,5950,TwnhsE,Average,5,1337,False,True,Normal,1989,1989,2,5092.350761721106,2,Branch_1
1010,355000,-93.628831,42.061394,Stone_Brook,13543,OneFam,Average,9,2500,True,True,Normal,2005,2005,5,5029.093131807296,4,Branch_1
1011,325000,-93.628901,42.06056,Stone_Brook,11198,OneFam,Average,11,2504,True,True,Normal,2005,2007,4,4976.0542734399405,3,Branch_1
1012,387000,-93.627911,42.060241,Stone_Brook,15401,OneFam,Average,7,1884,False,True,Normal,2004,2004,2,4889.7152061536335,2,Branch_1
1013,115000,-93.622299,42.059792,Gilbert,31220,OneFam,Poor,7,1474,False,True,Normal,1952,1952,3,4500.942458352962,1,Branch_1
1014,334000,-93.629808,42.058896,Stone_Brook,8118,TwnhsE,Average,6,1710,False,True,Normal,2007,2007,2,4925.190303947295,2,Branch_1
1016,215000,-93.6391494,42.056015,Northwest_Ames,20544,OneFam,Above_Average,7,2093,True,True,Normal,1986,1991,3,5412.675646089347,3,Branch_2
1017,226500,-93.639715,42.054514,Northwest_Ames,12680,OneFam,Above_Average,6,1688,False,True,Normal,1988,1988,2,5377.8156578861035,2,Branch_2
1018,175500,-93.637825,42.054562,Northwest_Ames,12090,OneFam,Above_Average,7,1422,False,True,Normal,1981,1981,3,5240.572352975866,2,Branch_2
1019,181900,-93.637808,42.054439,Northwest_Ames,10825,OneFam,Good,6,1260,False,True,Normal,1983,1983,3,5233.086250177642,2,Branch_2
1020,235000,-93.636511,42.055358,Northwest_Ames,18559,OneFam,Average,7,2064,False,True,Normal,1978,1978,3,5185.857269372545,2,Branch_2
1021,220000,-93.636505,42.054503,Northwest_Ames,14450,OneFam,Average,6,1782,False,True,Normal,1979,1979,3,5140.588827421995,2,Branch_2
1022,272000,-93.635111,42.054455,Northwest_Ames,12227,OneFam,Good,11,2872,True,True,Normal,1977,1995,4,5036.181346841756,3,Branch_2
1023,161000,-93.630299,42.054211,Northwest_Ames,13068,OneFam,Average,6,1211,False,True,Normal,1976,1976,3,4675.401181047042,2,Branch_2
1025,185000,-93.635153,42.052544,Northwest_Ames,10400,OneFam,Above_Average,7,2044,True,True,Normal,1980,1988,3,4942.338864051459,3,Branch_2
1026,146900,-93.637105,42.050326,Northwest_Ames,9743,OneFam,Above_Average,7,1308,True,True,Normal,1969,1969,3,4987.778553749642,2,Branch_2
1027,292500,-93.63719,42.051473,Northwest_Ames,12511,OneFam,Good,8,2840,True,True,Normal,1978,1978,4,5044.7680846122985,3,Branch_2
1029,159900,-93.635216,42.049449,Northwest_Ames,10400,OneFam,Average,5,1444,False,True,Normal,1976,1976,2,4806.000874252893,2,Branch_2
1030,205000,-93.6341769,42.04986,Northwest_Ames,10480,OneFam,Above_Average,8,1964,True,True,Normal,1976,1976,4,4744.408850583414,3,Branch_2
1031,157000,-93.631129,42.049609,Northwest_Ames,10000,OneFam,Above_Average,5,1178,False,True,Normal,1973,2000,3,4502.205339182202,2,Branch_2
1032,306000,-93.630231,42.051074,Northwest_Ames,14311,OneFam,Average,9,2340,True,True,Normal,1996,1996,4,4504.698304285108,3,Branch_2
1033,133000,-93.626544,42.056306,North_Ames,9000,Duplex,Average,8,1792,True,True,Normal,1974,1974,4,4538.456291150662,4,Branch_2
1034,151000,-93.627875,42.05539,North_Ames,9750,OneFam,Very_Good,6,1054,False,True,Normal,1969,1969,3,4573.190654955173,2,Branch_2
1035,111900,-93.626511,42.055304,North_Ames,10295,OneFam,Above_Average,4,936,False,True,Normal,1969,1969,2,4473.585905292145,1,Branch_2
1036,123000,-93.630208,42.054328,North_Ames,7560,OneFam,Average,5,864,False,True,Normal,1971,1971,3,4675.473804515655,1,Branch_2
1037,111250,-93.624265,42.0564348,North_Ames,12735,OneFam,Average,5,864,False,True,Normal,1972,1972,3,4393.3506854249845,1,Branch_2
1039,103400,-93.628971,42.052794,Briardale,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973,2,4501.817638886475,2,Branch_2
1040,100000,-93.627629,42.052755,Briardale,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973,2,4403.071554906749,2,Branch_2
1041,100500,-93.627114,42.051479,Briardale,1890,Twnhs,Above_Average,5,987,True,True,Normal,1972,1972,2,4296.629069925695,2,Branch_2
1042,106000,-93.629462,42.052332,Briardale,1869,Twnhs,Above_Average,5,987,True,True,Normal,1970,1970,2,4512.658375131693,2,Branch_2
1044,89500,-93.627309,42.051687,Briardale,1680,TwnhsE,Fair,5,987,True,True,Normal,1971,1971,2,4321.872126361484,2,Branch_2
1045,111750,-93.629425,42.051659,Briardale,1680,Twnhs,Average,6,1302,True,True,Normal,1972,1972,3,4474.8270393033345,3,Branch_2
1047,143000,-93.625986,42.05068,Northpark_Villa,2308,TwnhsE,Above_Average,7,1456,True,True,Normal,1975,1975,4,4172.312393387001,3,Branch_2
1048,148500,-93.625848,42.050257,Northpark_Villa,2529,Twnhs,Above_Average,4,1055,False,True,Normal,1977,1977,2,4140.256419985413,2,Branch_2
1049,110000,-93.62649,42.04845,North_Ames,9477,OneFam,Average,5,892,False,True,Normal,1966,1966,3,4099.341434712722,1,Branch_2
1050,394617,-93.658873,42.062046,Northridge_Heights,12444,OneFam,Average,7,1932,False,True,Partial,2008,2008,2,7170.358862276025,2,Branch_1
1051,426000,-93.6573126,42.0632692,Northridge_Heights,12474,OneFam,Average,9,2332,True,True,Partial,2007,2008,3,7118.4134808311865,3,Branch_1
1052,385000,-93.652941,42.063129,Northridge_Heights,14803,OneFam,Average,7,2084,False,True,Partial,2007,2008,2,6793.954150442858,2,Branch_1
1053,446261,-93.652744,42.062925,Northridge_Heights,14948,OneFam,Average,11,2713,True,True,Partial,2008,2008,3,6768.611819377538,3,Branch_1
1054,317500,-93.654642,42.062259,Northridge_Heights,12704,OneFam,Average,7,1582,False,True,Partial,2007,2007,3,6870.584103171487,2,Branch_1
1055,372402,-93.6566551,42.0624143,Northridge_Heights,13891,OneFam,Average,6,1710,False,True,Partial,2007,2008,2,7025.833685716847,2,Branch_1
1056,417500,-93.657832,42.062432,Northridge_Heights,13693,OneFam,Average,9,2464,False,True,Normal,2007,2007,4,7113.118982047409,3,Branch_1
1057,383000,-93.657889,42.061133,Northridge_Heights,14418,OneFam,Average,7,1950,False,True,Normal,2007,2007,2,7052.199112108481,2,Branch_1
1059,460000,-93.656801,42.060427,Northridge_Heights,12539,OneFam,Average,10,2790,True,True,Normal,2005,2006,4,6936.7852972558485,3,Branch_1
1060,379000,-93.65369,42.060766,Northridge_Heights,12151,OneFam,Average,9,2331,True,True,Normal,2005,2005,3,6723.591000915825,3,Branch_1
1061,250000,-93.654734,42.060425,Northridge_Heights,8899,OneFam,Average,10,2088,True,True,Normal,2007,2007,4,6783.396150353624,3,Branch_1
1062,316000,-93.654443,42.0599011,Northridge_Heights,10574,OneFam,Average,9,2332,True,True,Normal,2004,2004,4,6735.866238475489,3,Branch_1
1063,615000,-93.656958,42.058484,Northridge_Heights,12720,OneFam,Average,7,2470,False,True,Normal,2003,2003,1,6856.580969811378,2,Branch_1
1064,412500,-93.65572,42.058683,Northridge_Heights,13688,OneFam,Average,10,2668,True,True,Normal,2003,2004,3,6772.660681688238,3,Branch_1
1065,284000,-93.652549,42.058573,Northridge_Heights,10625,OneFam,Average,8,2046,True,True,Normal,2003,2004,3,6530.2194740663535,3,Branch_1
1066,284000,-93.651216,42.058649,Northridge_Heights,10845,OneFam,Average,7,1575,False,True,Normal,2003,2004,2,6434.782839687605,2,Branch_1
1067,421250,-93.655587,42.057028,Northridge_Heights,16900,OneFam,Average,10,2649,True,True,Normal,2001,2002,4,6687.203915852498,3,Branch_1
1068,370000,-93.654914,42.058694,Northridge_Heights,16451,OneFam,Average,9,2690,True,True,Normal,2003,2003,4,6712.730878338093,3,Branch_1
1069,336860,-93.654187,42.057164,Northridge_Heights,10110,TwnhsE,Average,7,1866,False,True,Partial,2008,2008,2,6587.252110668098,2,Branch_1
1070,367294,-93.6513669,42.0579589,Northridge_Heights,8769,TwnhsE,Average,7,1702,False,True,Partial,2008,2008,1,6412.468618281555,2,Branch_1
1071,192000,-93.649744,42.0582,Northridge_Heights,12304,TwnhsE,Average,6,1367,False,True,Normal,2005,2005,2,6303.457996765143,2,Branch_1
1072,274000,-93.653868,42.056766,Northridge_Heights,12677,TwnhsE,Average,6,1518,False,True,Normal,2003,2004,1,6545.190390710408,2,Branch_1
1073,266000,-93.652769,42.0570189,Northridge_Heights,8849,TwnhsE,Average,6,1684,False,True,Normal,2005,2005,2,6473.580014111038,2,Branch_1
1074,370967,-93.651845,42.057446,Northridge_Heights,8232,TwnhsE,Average,6,1800,False,True,Partial,2007,2008,2,6423.8833949857035,2,Branch_1
1075,234250,-93.651163,42.057179,Northridge_Heights,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007,2,6360.185827221884,2,Branch_1
1076,219500,-93.6514243,42.0571198,Northridge_Heights,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007,2,6377.03227317304,2,Branch_1
1077,155000,-93.649997,42.057468,Northridge_Heights,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004,2,6286.645493550618,3,Branch_1
1078,154000,-93.650607,42.057094,Northridge_Heights,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004,2,6314.490178722034,3,Branch_1
1079,207000,-93.65089,42.056616,Northridge_Heights,8198,TwnhsE,Average,6,1358,False,True,Normal,2004,2004,2,6313.466639642413,2,Branch_1
1080,195000,-93.640176,42.063336,Bloomington_Heights,3940,TwnhsE,Average,6,1455,False,True,Normal,2003,2003,2,5910.654960743133,2,Branch_1
1081,219990,-93.640958,42.062299,Bloomington_Heights,3940,TwnhsE,Average,7,1576,False,True,Normal,2004,2004,2,5899.602319510585,2,Branch_1
1082,191000,-93.6424399,42.062285,Bloomington_Heights,3182,TwnhsE,Average,7,1504,False,True,Normal,2005,2006,2,6001.432129075921,2,Branch_1
1083,159895,-93.643039,42.062004,Bloomington_Heights,3182,OneFam,Average,6,1266,False,True,Normal,2007,2007,2,6026.409971779029,2,Branch_1
1084,187687,-93.642326,42.063301,Bloomington_Heights,3710,OneFam,Average,5,1246,False,True,Partial,2007,2008,2,6055.522197855612,2,Branch_1
1085,179000,-93.642641,42.061316,Gilbert,9024,OneFam,Average,8,1515,True,True,Normal,2004,2004,3,5957.892481233784,3,Branch_1
1086,193000,-93.643522,42.059635,Gilbert,7415,OneFam,Average,8,1593,True,True,Normal,2004,2004,3,5924.495596657595,3,Branch_1
1087,190000,-93.643964,42.061544,Gilbert,9587,OneFam,Average,5,1166,False,True,Normal,2005,2005,2,6064.367014680318,2,Branch_1
1088,176000,-93.641771,42.0609759,Gilbert,8029,OneFam,Average,8,1456,True,True,Normal,2005,2005,3,5876.795110664538,3,Branch_1
1089,188000,-93.641416,42.06132,Gilbert,8010,OneFam,Average,7,1720,True,True,Normal,2002,2003,3,5872.271399870969,3,Branch_1
1090,213000,-93.640051,42.061312,Gilbert,8396,OneFam,Average,9,1986,True,True,Normal,2003,2003,4,5776.713866160385,3,Branch_1
1091,217300,-93.649587,42.058377,Northridge_Heights,7301,TwnhsE,Above_Average,6,1358,False,True,Partial,2007,2008,2,6300.59006784038,2,Branch_1
1092,186500,-93.641331,42.057986,Gilbert,10261,OneFam,Average,8,1792,True,True,Normal,2000,2000,3,5676.29731595535,3,Branch_1
1093,226750,-93.642397,42.058595,Gilbert,8220,OneFam,Average,8,1892,True,True,Normal,2000,2001,3,5786.368170195547,3,Branch_1
1094,184000,-93.6442698,42.0600066,Gilbert,15384,OneFam,Average,8,1490,True,True,Normal,2004,2005,3,5998.737581873662,3,Branch_1
1095,176000,-93.643632,42.059507,Gilbert,7750,OneFam,Average,6,1414,True,True,Normal,2002,2002,3,5925.30513880778,3,Branch_1
1096,225000,-93.641342,42.05695,Gilbert,12460,OneFam,Average,8,2322,True,True,Normal,1999,2000,4,5621.70961951681,3,Branch_1
1097,185900,-93.640959,42.058581,Gilbert,8390,OneFam,Average,7,1651,True,True,Normal,1999,1999,3,5682.2316044125055,3,Branch_1
1098,284500,-93.654594,42.053879,Northridge,9660,OneFam,Average,9,2199,True,True,Normal,1997,1997,3,6478.626110260955,3,Branch_1
1099,315000,-93.65412,42.053666,Northridge,9200,OneFam,Average,8,2630,True,True,Normal,1998,1998,4,6433.5236188046,3,Branch_1
1100,250000,-93.653324,42.055748,Northridge,14260,OneFam,Average,9,2198,True,True,Normal,2000,2000,4,6458.9376095409725,3,Branch_1
1101,291000,-93.650932,42.055777,Northridge,11000,OneFam,Average,8,2172,True,True,Normal,2000,2000,4,6278.493225548462,3,Branch_1
1102,350000,-93.651562,42.0522319,Northridge,11675,OneFam,Average,5,2006,False,True,Normal,1998,1998,2,6179.298589394946,2,Branch_1
1103,279500,-93.655279,42.052272,Northridge,10990,OneFam,Average,12,2125,True,True,Normal,1996,1997,4,6470.371924380387,3,Branch_1
1104,290000,-93.656036,42.050383,Northridge,11929,OneFam,Good,9,2501,True,True,Normal,1995,1995,4,6463.789121598705,3,Branch_1
1105,350000,-93.653929,42.05162,Northridge,10437,OneFam,Above_Average,7,2113,False,True,Normal,1995,1995,2,6341.024435580136,3,Branch_1
1106,341000,-93.65579,42.049501,Northridge,10542,OneFam,Average,9,2418,True,True,Normal,1993,1994,3,6415.682160654721,3,Branch_1
1107,287500,-93.653908,42.049696,Northridge,10010,OneFam,Average,9,2197,True,True,Normal,1993,1994,4,6272.90165586794,3,Branch_1
1108,271000,-93.651801,42.050692,Northridge,10944,OneFam,Average,5,2127,True,True,Normal,1994,1994,3,6141.000530161254,3,Branch_1
1109,301500,-93.650996,42.049484,Northridge,14303,OneFam,Average,7,1987,False,True,Normal,1994,1994,2,6035.842845964092,2,Branch_1
1110,235128,-93.644107,42.054236,Somerset,11932,OneFam,Average,7,1580,False,True,Partial,2007,2008,3,5692.903537510469,2,Branch_1
1111,214000,-93.644145,42.055157,Somerset,14598,OneFam,Average,9,1933,True,True,Normal,2007,2007,4,5738.904465315538,3,Branch_1
1112,232000,-93.642334,42.055102,Somerset,11957,OneFam,Average,7,1574,False,True,Normal,2006,2006,3,5601.176490227689,2,Branch_1
1113,240000,-93.642108,42.054415,Somerset,13253,OneFam,Average,7,1578,False,True,Normal,2006,2006,3,5551.230691494325,2,Branch_1
1114,264132,-93.642092,42.054366,Somerset,14587,OneFam,Average,6,1506,False,True,Partial,2008,2008,2,5547.702576436433,2,Branch_1
1115,245000,-93.642376,42.054306,Somerset,10206,OneFam,Average,6,1563,False,True,Normal,2007,2007,3,5566.121220390454,2,Branch_1
1116,227680,-93.643976,42.054319,Somerset,12274,OneFam,Average,6,1428,False,True,Partial,2008,2008,3,5686.870851217652,2,Branch_1
1117,257000,-93.64403,42.055517,Somerset,9801,OneFam,Average,7,1861,True,True,Normal,2007,2007,3,5747.600901707659,3,Branch_1
1118,297900,-93.644024,42.054227,Somerset,9428,OneFam,Average,8,1874,True,True,Partial,2007,2008,3,5686.2367859844235,3,Branch_1
1119,247000,-93.643788,42.053183,Somerset,10037,OneFam,Average,6,1460,False,True,Normal,2006,2007,3,5621.201272782622,2,Branch_1
1120,212700,-93.650397,42.051646,Somerset,8640,OneFam,Average,6,1372,False,True,Partial,2007,2008,3,6066.3652728070365,2,Branch_1
1121,250580,-93.650358,42.05165,Somerset,8640,OneFam,Average,6,1372,False,True,Partial,2007,2008,3,6063.482725969909,2,Branch_1
1122,182000,-93.648255,42.050307,Somerset,11639,OneFam,Average,6,1428,False,True,Partial,2007,2008,3,5849.445661433295,2,Branch_1
1123,226700,-93.643836,42.052278,Somerset,9803,OneFam,Average,7,1768,True,True,Normal,2005,2005,3,5585.524146073707,3,Branch_1
1124,250000,-93.64119,42.052456,Somerset,9375,OneFam,Average,9,1992,True,True,Normal,2003,2004,3,5391.787584196211,3,Branch_1
1125,250000,-93.640924,42.052275,Somerset,10625,OneFam,Average,9,1958,True,True,Normal,2005,2005,3,5363.56178042134,3,Branch_1
1126,339750,-93.6430423,42.0520487,Somerset,10800,OneFam,Average,8,2078,True,True,Partial,2007,2008,3,5515.075823758071,3,Branch_1
1127,205950,-93.643692,42.05138,Somerset,8125,OneFam,Above_Average,7,1665,True,True,Normal,2007,2007,3,5536.950516832732,3,Branch_1
1128,256000,-93.641651,42.052173,Somerset,10625,OneFam,Average,7,1660,False,True,Normal,2007,2007,3,5414.321408206504,2,Branch_1
1129,230348,-93.644018,42.051224,Somerset,7500,OneFam,Average,6,1218,False,True,Partial,2007,2008,2,5555.703827585704,2,Branch_1
1130,207500,-93.639662,42.050899,Somerset,8791,OneFam,Average,7,1728,True,True,Normal,2003,2003,3,5207.669926961491,3,Branch_1
1131,141000,-93.692497,42.037836,Sawyer_West,7500,OneFam,Average,6,1080,False,False,Normal,2004,2005,3,9203.383371352838,1,Branch_3
1132,188000,-93.692431,42.035271,Sawyer_West,10110,OneFam,Average,7,1696,True,True,Normal,2003,2003,3,9185.788675601962,3,Branch_3
1133,192500,-93.691695,42.035132,Sawyer_West,12774,OneFam,Average,8,1663,True,True,Normal,2003,2004,3,9124.458080473614,3,Branch_3
